this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
31,28,Two Different Worlds,Don Rondo,Don Rondo,pop,50s,19561017,51,19,18,19561226
32,29,Singing The Blues,Marty Robbins,Marty Robbins,country / folk,country,19561024,69,26,17,19561226
33,32,Auctioneer,Leroy Van Dyke,Leroy Van Dyke,country / folk,country,19561114,83,29,15,19561226
34,33,Baby Doll,Andy Williams,Andy Williams,pop,oldies,19561128,54,33,13,19561226
35,25,Night Lights,Nat King Cole,Nat King Cole,jazz,jazz,19561017,50,16,17,19561226
36,50,City Of Angels,The Highlights,The Highlights,pop,surf,19561024,68,30,14,19561226
37,89,I Walk The Line,Johnny Cash,Johnny Cash,country / folk,country,19560905,64,19,19,19561226
38,42,I Feel Good,Shirley And Lee,Shirley And Lee,pop,rhythm and blues,19561205,78,38,7,19561226
39,46,Since I Met You Baby,Mindy Carson,Mindy Carson,pop,female vocalists,19561128,95,34,12,19561226
40,55,Poor Boy,Elvis Presley,Elvis Presley,rock,rock n roll,19561219,55,35,11,19561226
41,38,When My Blue Moon Turns To Gold Again,Elvis Presley,Elvis Presley,rock,rock n roll,19561121,98,27,13,19561226
42,49,Armen's Theme,David Seville,David Seville,pop,60s,19561205,82,42,8,19561226
43,45,On London Bridge,Jim Stafford,Jim Stafford,country / folk,folk,19561114,60,38,13,19561226
44,51,Anastasia,Pat Boone,Pat Boone,pop,oldies,19561212,52,37,17,19561226
45,88,The Banana Boat Song,The Fontane Sisters,The Fontane Sisters,jazz,swing,19561219,88,22,18,19561226
46,39,"Goodnight My Love, Pleasant Dreams",The Mcguire Sisters,The Mcguire Sisters,pop,oldies,19561128,67,33,9,19561226
47,71,Two Different Worlds,Roger Williams & Jane Morgan,Roger Williams,pop,instrumental,19561031,74,41,11,19561226
48,76,On My Word Of Honor,The Platters,The Platters,pop,oldies,19561219,76,27,14,19561226
49,64,The Money Tree,Margaret Whiting,Margaret Whiting,pop,40s,19561128,63,49,13,19561226
50,84,Greensleeves,The Beverly Sisters,The Beverly Sisters,pop,50s,19561219,84,42,9,19561226
51,37,Jim Dandy,Lavern Baker And The Gliders,Lavern Baker And The Gliders,pop,rhythm and blues,19561219,37,22,20,19561226
52,53,Tra La La,Georgia Gibbs,Georgia Gibbs,pop,50s,19561128,83,39,7,19561226
53,79,A Thousand Miles Away,The Heartbeats,The Heartbeats,pop,doo wop,19561212,76,53,9,19561226
54,23,Slow Walk,Sil Austin,Sil Austin,jazz,jazz,19561031,53,19,14,19561226
55,35,Petticoats Of Portugal,Dick Jacobs And His Chorus And Orchestra,Dick Jacobs And His Chorus And Orchestra,pop,unknown,19561017,45,20,13,19561226
56,44,Ain't Got No Home,"Clarence Henry ""Frog Man""","Clarence Henry ""Frog Man""",pop,rhythm and blues,19561205,80,30,16,19561226
57,69,I Miss You So,Chris Connor,Chris Connor,jazz,jazz,19561114,98,34,25,19561226
58,NEW,Blue Monday,Fats Domino,Fats Domino,rock,blues,19561226,58,9,15,19561226
59,73,The Banana Boat Song,Sarah Vaughan,Sarah Vaughan,jazz,jazz,19561219,73,31,14,19561226
60,93,Blue Moon,Elvis Presley,Elvis Presley,rock,rock n roll,19561212,89,60,4,19561226
61,52,Armen's Theme,Joe Reisman And His Orchestra,Joe Reisman And His Orchestra,pop,unknown,19561128,90,46,10,19561226
62,54,Hound Dog,Elvis Presley,Elvis Presley,rock,rock n roll,19560725,24,2,25,19561226
63,62,The Star You Wished Upon Last Night,Gisele Mackenzie,Gisele Mackenzie,pop,female vocalists,19561031,70,42,12,19561226
64,56,Mutual Admiration Society,Eddy Arnold & Jaye P. Morgan,Eddy Arnold,country / folk,country,19561121,57,48,8,19561226
65,NEW,Rudy's Rock,Bill Haley And His Comets,Bill Haley And His Comets,rock,rockabilly,19561226,65,65,2,19561226
66,57,A Faded Summer Love,Georgie Shaw,Georgie Shaw,pop,50s,19561121,89,55,7,19561226
67,59,The Auctioneer,Chuck Miller,Chuck Miller,pop,boogie woogie,19561212,91,59,7,19561226
68,83,The Party's Over,Doris Day,Doris Day,jazz,jazz,19561212,73,64,11,19561226
69,58,Just In Time,Tony Bennett,Tony Bennett,jazz,jazz,19561031,83,46,13,19561226
70,85,True Love,Jane Powell,Jane Powell,pop,classic hollywood,19560815,74,24,25,19561226
71,98,Dancing Chandelier,Sylvia Syms,Sylvia Syms,jazz,jazz,19561212,78,68,8,19561226
72,66,I Saw Esau,The Ames Brothers,The Ames Brothers,pop,50s,19561114,79,51,9,19561226
73,NEW,Love Is Strange,Mickey And Sylvia,Mickey And Sylvia,pop,rhythm and blues,19561226,73,13,18,19561226
74,78,Paralyzed,Elvis Presley,Elvis Presley,rock,rock n roll,19561219,78,59,7,19561226
75,NEW,"By You, By You, By You",Jim Lowe,Jim Lowe,pop,50s,19561226,75,44,10,19561226
76,67,One In A Million,The Platters,The Platters,pop,oldies,19561212,77,32,12,19561226
77,68,Tonight You Belong To Me,Patience And Prudence,Patience And Prudence,pop,female vocalists,19560725,68,6,25,19561226
78,87,Love Me Tender,Henri Rene And His Orchestra And Chorus,Henri Rene And His Orchestra And Chorus,pop,unknown,19561128,64,44,5,19561226
79,41,You'll Never Never Know,The Platters,The Platters,pop,oldies,19560919,54,14,18,19561226
80,99,Crazy With Love,Guy Mitchell,Guy Mitchell,country / folk,country,19561121,53,53,13,19561226
81,60,Blueberry Hill,Louis Armstrong & Gordon Jenkins And His Orchestra & Chorus,Louis Armstrong,jazz,jazz,19561219,60,60,4,19561226
82,34,Canadian Sunset,Hugo Winterhalter & His Orchestra With Eddie Heywood,Hugo Winterhalter,pop,50s,19560704,63,2,29,19561226
83,72,In The Still Of The Nite,The Five Satins,The Five Satins,pop,doo wop,19560829,95,29,18,19561226
84,63,Canadian Sunset,Andy Williams,Andy Williams,pop,oldies,19560801,77,8,22,19561226
85,NEW,I Wouldn't Know Where To Begin,Eddy Arnold,Eddy Arnold,country / folk,country,19561226,85,85,2,19561226
86,82,I Love My Baby (My Baby Loves Me),Jill Corey,Jill Corey,pop,female vocalists,19561212,74,28,16,19561226
87,77,Give Me,Eileen Rodgers,Eileen Rodgers,pop,female vocalists,19561205,86,61,7,19561226
88,80,Two Different Worlds,Dick Haymes,Dick Haymes,jazz,jazz,19561219,80,80,2,19561226
89,48,Wisdom Of A Fool,The Five Keys,The Five Keys,pop,doo wop,19561205,65,35,12,19561226
90,96,It Isn't Right,The Platters,The Platters,pop,oldies,19560919,68,23,15,19561226
91,90,Petticoats Of Portugal,Billy Vaughn And His Orchestra,Billy Vaughn And His Orchestra,pop,instrumental,19561219,90,90,2,19561226
92,NEW,The Autumn Waltz,Tony Bennett,Tony Bennett,jazz,jazz,19561226,92,92,1,19561226
93,100,Friendly Persuasion (Thee I Love),The Four Aces Featuring Al Alberts,The Four Aces,pop,50s,19561205,72,72,5,19561226
94,NEW,"Out Of Sight, Out Of Mind",The Five Keys,The Five Keys,pop,doo wop,19561226,94,94,1,19561226
95,NEW,Sadie's Shaw,Bob Sharples And His Music,Bob Sharples And His Music,pop,unknown,19561226,95,95,1,19561226
96,81,Someone To Love,The Four Aces Featuring Al Alberts,The Four Aces,pop,50s,19561121,76,47,7,19561226
97,NEW,Still,Lavern Baker,Lavern Baker,pop,rhythm and blues,19561226,97,97,1,19561226
98,NEW,Dreamy Eyes,The Four Preps,The Four Preps,pop,pop,19561226,98,56,7,19561226
99,61,First Born,Tennessee Ernie Ford,Tennessee Ernie Ford,country / folk,country,19561024,61,46,11,19561226
100,NEW,I Can't Love You Enough,Lavern Baker,Lavern Baker,pop,rhythm and blues,19561226,100,100,1,19561226
1,1,Singing The Blues,Guy Mitchell,Guy Mitchell,country / folk,country,19561017,72,1,25,19561219
2,2,Love Me Tender,Elvis Presley,Elvis Presley,rock,rock n roll,19561010,12,1,22,19561219
3,9,The Green Door,Jim Lowe,Jim Lowe,pop,50s,19560912,54,1,26,19561219
4,4,Blueberry Hill,Fats Domino,Fats Domino,rock,blues,19560926,73,4,27,19561219
5,5,True Love,Bing Crosby & Grace Kelly,Bing Crosby & Grace Kelly,pop,soundtrack,19560829,67,4,29,19561219
6,3,Just Walking In The Rain,Johnnie Ray,Johnnie Ray,pop,50s,19560822,96,2,28,19561219
7,8,Love Me (From The Elvis (Part1) EP),Elvis Presley,Elvis Presley,rock,rock n roll,19561107,85,6,18,19561219
8,6,Hey Jealous Lover,Frank Sinatra,Frank Sinatra,jazz,jazz,19561017,44,6,19,19561219
9,7,A Rose And A Baby Ruth,George Hamilton Iv,George Hamilton Iv,country / folk,country,19561024,74,7,18,19561219
10,11,"Cindy, Oh Cindy",Eddie Fisher,Eddie Fisher,jazz,jazz,19561010,40,10,19,19561219
11,17,Mama From The Train,Patti Page,Patti Page,jazz,jazz,19561017,55,11,17,19561219
12,13,Gonna Get Along With Ya Now,Patience And Prudence,Patience And Prudence,pop,female vocalists,19561121,40,12,16,19561219
13,19,Since I Met You Baby,Ivory Joe Hunter,Ivory Joe Hunter,rnb / soul,soul,19561107,84,13,22,19561219
14,14,Garden Of Eden,Joe Valino,Joe Valino,pop,oldies,19561010,45,12,19,19561219
15,24,Moonlight Gambler,Frankie Laine,Frankie Laine,country / folk,country,19561121,51,4,22,19561219
16,18,Rock-A-Bye Your Baby With A Dixie Melody,Jerry Lee Lewis,Jerry Lee Lewis,rock,rockabilly,19561114,63,12,19,19561219
17,10,Honky Tonk (Parts 1 And 2),Bill Doggett,Bill Doggett,jazz,jazz,19560808,54,2,29,19561219
18,16,Friendly Persuasion (Thee I Love),Pat Boone,Pat Boone,pop,oldies,19560905,88,8,24,19561219
19,12,"Cindy, Oh Cindy",Vince Martin And The Tarriers,Vince Martin And The Tarriers,pop,unknown,19561003,49,12,19,19561219
20,50,The Banana Boat Song,The Tarriers,The Tarriers,country / folk,folk,19561212,50,6,19,19561219
21,20,Confidential,Sonny Knight,Sonny Knight,rock,rock and roll,19561107,46,20,13,19561219
22,53,Mary's Boy Child,Harry Belafonte,Harry Belafonte,pop,calypso,19561212,53,15,5,19561219
23,28,Slow Walk,Sil Austin,Sil Austin,jazz,jazz,19561031,53,19,14,19561219
24,23,Jamaica Farewell,Harry Belafonte,Harry Belafonte,pop,calypso,19561010,63,17,25,19561219
25,21,Night Lights,Nat King Cole,Nat King Cole,jazz,jazz,19561017,50,16,17,19561219
26,15,Don't Be Cruel,Elvis Presley,Elvis Presley,rock,rock n roll,19560801,28,1,27,19561219
27,25,Mutual Admiration Society,Teresa Brewer,Teresa Brewer,pop,50s,19561031,78,21,14,19561219
28,22,Two Different Worlds,Don Rondo,Don Rondo,pop,50s,19561017,51,19,18,19561219
29,31,Singing The Blues,Marty Robbins,Marty Robbins,country / folk,country,19561024,69,26,17,19561219
30,43,Don't Forbid Me,Pat Boone,Pat Boone,pop,oldies,19561212,43,1,22,19561219
31,40,I Dreamed,Betty Johnson,Betty Johnson,rock,rockabilly,19561114,66,13,21,19561219
32,29,Auctioneer,Leroy Van Dyke,Leroy Van Dyke,country / folk,country,19561114,83,29,15,19561219
33,34,Baby Doll,Andy Williams,Andy Williams,pop,oldies,19561128,54,33,13,19561219
34,26,Canadian Sunset,Hugo Winterhalter & His Orchestra With Eddie Heywood,Hugo Winterhalter,pop,50s,19560704,63,2,29,19561219
35,37,Petticoats Of Portugal,Dick Jacobs And His Chorus And Orchestra,Dick Jacobs And His Chorus And Orchestra,pop,unknown,19561017,45,20,13,19561219
36,32,Priscilla,Eddie Cooley And The Dimples,Eddie Cooley And The Dimples,pop,unknown,19561017,73,26,13,19561219
37,NEW,Jim Dandy,Lavern Baker And The Gliders,Lavern Baker And The Gliders,pop,rhythm and blues,19561219,37,22,20,19561219
38,44,When My Blue Moon Turns To Gold Again,Elvis Presley,Elvis Presley,rock,rock n roll,19561121,98,27,13,19561219
39,35,"Goodnight My Love, Pleasant Dreams",The Mcguire Sisters,The Mcguire Sisters,pop,oldies,19561128,67,33,9,19561219
40,33,Slow Walk,Bill Doggett,Bill Doggett,jazz,jazz,19561114,58,26,12,19561219
41,30,You'll Never Never Know,The Platters,The Platters,pop,oldies,19560919,54,14,18,19561219
42,60,I Feel Good,Shirley And Lee,Shirley And Lee,pop,rhythm and blues,19561205,78,38,7,19561219
43,NEW,Young Love,Sonny James,Sonny James,pop,classic country,19561219,43,3,21,19561219
44,54,Ain't Got No Home,"Clarence Henry ""Frog Man""","Clarence Henry ""Frog Man""",pop,rhythm and blues,19561205,80,30,16,19561219
45,38,On London Bridge,Jim Stafford,Jim Stafford,country / folk,folk,19561114,60,38,13,19561219
46,56,Since I Met You Baby,Mindy Carson,Mindy Carson,pop,female vocalists,19561128,95,34,12,19561219
47,NEW,Old Shep,Elvis Presley,Elvis Presley,rock,rock n roll,19561219,47,47,1,19561219
48,45,Wisdom Of A Fool,The Five Keys,The Five Keys,pop,doo wop,19561205,65,35,12,19561219
49,48,Armen's Theme,David Seville,David Seville,pop,60s,19561205,82,42,8,19561219
50,41,City Of Angels,The Highlights,The Highlights,pop,surf,19561024,68,30,14,19561219
51,52,Anastasia,Pat Boone,Pat Boone,pop,oldies,19561212,52,37,17,19561219
52,46,Armen's Theme,Joe Reisman And His Orchestra,Joe Reisman And His Orchestra,pop,unknown,19561128,90,46,10,19561219
53,39,Tra La La,Georgia Gibbs,Georgia Gibbs,pop,50s,19561128,83,39,7,19561219
54,36,Hound Dog,Elvis Presley,Elvis Presley,rock,rock n roll,19560725,24,2,25,19561219
55,NEW,Poor Boy,Elvis Presley,Elvis Presley,rock,rock n roll,19561219,55,35,11,19561219
56,49,Mutual Admiration Society,Eddy Arnold & Jaye P. Morgan,Eddy Arnold,country / folk,country,19561121,57,48,8,19561219
57,55,A Faded Summer Love,Georgie Shaw,Georgie Shaw,pop,50s,19561121,89,55,7,19561219
58,51,Just In Time,Tony Bennett,Tony Bennett,jazz,jazz,19561031,83,46,13,19561219
59,91,The Auctioneer,Chuck Miller,Chuck Miller,pop,boogie woogie,19561212,91,59,7,19561219
60,NEW,Blueberry Hill,Louis Armstrong & Gordon Jenkins And His Orchestra & Chorus,Louis Armstrong,jazz,jazz,19561219,60,60,4,19561219
61,69,First Born,Tennessee Ernie Ford,Tennessee Ernie Ford,country / folk,country,19561024,61,46,11,19561219
62,47,The Star You Wished Upon Last Night,Gisele Mackenzie,Gisele Mackenzie,pop,female vocalists,19561031,70,42,12,19561219
63,66,Canadian Sunset,Andy Williams,Andy Williams,pop,oldies,19560801,77,8,22,19561219
64,57,The Money Tree,Margaret Whiting,Margaret Whiting,pop,40s,19561128,63,49,13,19561219
65,NEW,White Christmas,Bing Crosby,Bing Crosby,jazz,jazz,19561219,65,65,1,19561219
66,70,I Saw Esau,The Ames Brothers,The Ames Brothers,pop,50s,19561114,79,51,9,19561219
67,77,One In A Million,The Platters,The Platters,pop,oldies,19561212,77,32,12,19561219
68,63,Tonight You Belong To Me,Patience And Prudence,Patience And Prudence,pop,female vocalists,19560725,68,6,25,19561219
69,88,I Miss You So,Chris Connor,Chris Connor,jazz,jazz,19561114,98,34,25,19561219
70,59,Anyway You Want Me (That's How I Will Be),Elvis Presley,Elvis Presley,rock,rock n roll,19561024,56,27,9,19561219
71,67,Two Different Worlds,Roger Williams & Jane Morgan,Roger Williams,pop,instrumental,19561031,74,41,11,19561219
72,61,In The Still Of The Nite,The Five Satins,The Five Satins,pop,doo wop,19560829,95,29,18,19561219
73,NEW,The Banana Boat Song,Sarah Vaughan,Sarah Vaughan,jazz,jazz,19561219,73,31,14,19561219
74,84,Moonlight Love,Perry Como,Perry Como,jazz,jazz,19561024,59,42,9,19561219
75,81,The Money Tree,Patience And Prudence,Patience And Prudence,pop,female vocalists,19561128,79,75,4,19561219
76,NEW,On My Word Of Honor,The Platters,The Platters,pop,oldies,19561219,76,27,14,19561219
77,64,Give Me,Eileen Rodgers,Eileen Rodgers,pop,female vocalists,19561205,86,61,7,19561219
78,NEW,Paralyzed,Elvis Presley,Elvis Presley,rock,rock n roll,19561219,78,59,7,19561219
79,76,A Thousand Miles Away,The Heartbeats,The Heartbeats,pop,doo wop,19561212,76,53,9,19561219
80,NEW,Two Different Worlds,Dick Haymes,Dick Haymes,jazz,jazz,19561219,80,80,2,19561219
81,58,Someone To Love,The Four Aces Featuring Al Alberts,The Four Aces,pop,50s,19561121,76,47,7,19561219
82,74,I Love My Baby (My Baby Loves Me),Jill Corey,Jill Corey,pop,female vocalists,19561212,74,28,16,19561219
83,73,The Party's Over,Doris Day,Doris Day,jazz,jazz,19561212,73,64,11,19561219
84,NEW,Greensleeves,The Beverly Sisters,The Beverly Sisters,pop,50s,19561219,84,42,9,19561219
85,62,True Love,Jane Powell,Jane Powell,pop,classic hollywood,19560815,74,24,25,19561219
86,83,Teen Age Goodnight,The Chordettes,The Chordettes,pop,50s,19561212,83,83,2,19561219
87,72,Love Me Tender,Henri Rene And His Orchestra And Chorus,Henri Rene And His Orchestra And Chorus,pop,unknown,19561128,64,44,5,19561219
88,NEW,The Banana Boat Song,The Fontane Sisters,The Fontane Sisters,jazz,swing,19561219,88,22,18,19561219
89,27,I Walk The Line,Johnny Cash,Johnny Cash,country / folk,country,19560905,64,19,19,19561219
90,NEW,Petticoats Of Portugal,Billy Vaughn And His Orchestra,Billy Vaughn And His Orchestra,pop,instrumental,19561219,90,90,2,19561219
91,NEW,Giant,Jack Pleis And His Orchestra,Jack Pleis And His Orchestra,pop,unknown,19561219,91,91,1,19561219
92,95,To The Ends Of The Earth,Nat King Cole,Nat King Cole,jazz,jazz,19561017,93,39,10,19561219
93,89,Blue Moon,Elvis Presley,Elvis Presley,rock,rock n roll,19561212,89,60,4,19561219
94,99,Chincherinchee,Perry Como,Perry Como,jazz,jazz,19561031,82,59,8,19561219
95,96,Julie,Doris Day,Doris Day,jazz,jazz,19561024,70,65,9,19561219
96,90,It Isn't Right,The Platters,The Platters,pop,oldies,19560919,68,23,15,19561219
97,42,Lay Down Your Arms,The Chordettes,The Chordettes,pop,50s,19560919,84,16,14,19561219
98,78,Dancing Chandelier,Sylvia Syms,Sylvia Syms,jazz,jazz,19561212,78,68,8,19561219
99,94,Crazy With Love,Guy Mitchell,Guy Mitchell,country / folk,country,19561121,53,53,13,19561219
100,75,Friendly Persuasion (Thee I Love),The Four Aces Featuring Al Alberts,The Four Aces,pop,50s,19561205,72,72,5,19561219
1,1,Singing The Blues,Guy Mitchell,Guy Mitchell,country / folk,country,19561017,72,1,25,19561212
2,2,Love Me Tender,Elvis Presley,Elvis Presley,rock,rock n roll,19561010,12,1,22,19561212
3,4,Just Walking In The Rain,Johnnie Ray,Johnnie Ray,pop,50s,19560822,96,2,28,19561212
4,5,Blueberry Hill,Fats Domino,Fats Domino,rock,blues,19560926,73,4,27,19561212
5,6,True Love,Bing Crosby & Grace Kelly,Bing Crosby & Grace Kelly,pop,soundtrack,19560829,67,4,29,19561212
6,7,Hey Jealous Lover,Frank Sinatra,Frank Sinatra,jazz,jazz,19561017,44,6,19,19561212
7,8,A Rose And A Baby Ruth,George Hamilton Iv,George Hamilton Iv,country / folk,country,19561024,74,7,18,19561212
8,9,Love Me (From The Elvis (Part1) EP),Elvis Presley,Elvis Presley,rock,rock n roll,19561107,85,6,18,19561212
9,3,The Green Door,Jim Lowe,Jim Lowe,pop,50s,19560912,54,1,26,19561212
10,11,Honky Tonk (Parts 1 And 2),Bill Doggett,Bill Doggett,jazz,jazz,19560808,54,2,29,19561212
11,10,"Cindy, Oh Cindy",Eddie Fisher,Eddie Fisher,jazz,jazz,19561010,40,10,19,19561212
12,16,"Cindy, Oh Cindy",Vince Martin And The Tarriers,Vince Martin And The Tarriers,pop,unknown,19561003,49,12,19,19561212
13,18,Gonna Get Along With Ya Now,Patience And Prudence,Patience And Prudence,pop,female vocalists,19561121,40,12,16,19561212
14,12,Garden Of Eden,Joe Valino,Joe Valino,pop,oldies,19561010,45,12,19,19561212
15,14,Don't Be Cruel,Elvis Presley,Elvis Presley,rock,rock n roll,19560801,28,1,27,19561212
16,13,Friendly Persuasion (Thee I Love),Pat Boone,Pat Boone,pop,oldies,19560905,88,8,24,19561212
17,15,Mama From The Train,Patti Page,Patti Page,jazz,jazz,19561017,55,11,17,19561212
18,23,Rock-A-Bye Your Baby With A Dixie Melody,Jerry Lee Lewis,Jerry Lee Lewis,rock,rockabilly,19561114,63,12,19,19561212
19,26,Since I Met You Baby,Ivory Joe Hunter,Ivory Joe Hunter,rnb / soul,soul,19561107,84,13,22,19561212
20,20,Confidential,Sonny Knight,Sonny Knight,rock,rock and roll,19561107,46,20,13,19561212
21,17,Night Lights,Nat King Cole,Nat King Cole,jazz,jazz,19561017,50,16,17,19561212
22,19,Two Different Worlds,Don Rondo,Don Rondo,pop,50s,19561017,51,19,18,19561212
23,40,Jamaica Farewell,Harry Belafonte,Harry Belafonte,pop,calypso,19561010,63,17,25,19561212
24,21,Moonlight Gambler,Frankie Laine,Frankie Laine,country / folk,country,19561121,51,4,22,19561212
25,25,Mutual Admiration Society,Teresa Brewer,Teresa Brewer,pop,50s,19561031,78,21,14,19561212
26,22,Canadian Sunset,Hugo Winterhalter & His Orchestra With Eddie Heywood,Hugo Winterhalter,pop,50s,19560704,63,2,29,19561212
27,27,I Walk The Line,Johnny Cash,Johnny Cash,country / folk,country,19560905,64,19,19,19561212
28,24,Slow Walk,Sil Austin,Sil Austin,jazz,jazz,19561031,53,19,14,19561212
29,31,Auctioneer,Leroy Van Dyke,Leroy Van Dyke,country / folk,country,19561114,83,29,15,19561212
30,28,You'll Never Never Know,The Platters,The Platters,pop,oldies,19560919,54,14,18,19561212
31,33,Singing The Blues,Marty Robbins,Marty Robbins,country / folk,country,19561024,69,26,17,19561212
32,34,Priscilla,Eddie Cooley And The Dimples,Eddie Cooley And The Dimples,pop,unknown,19561017,73,26,13,19561212
33,37,Slow Walk,Bill Doggett,Bill Doggett,jazz,jazz,19561114,58,26,12,19561212
34,71,Baby Doll,Andy Williams,Andy Williams,pop,oldies,19561128,54,33,13,19561212
35,62,"Goodnight My Love, Pleasant Dreams",The Mcguire Sisters,The Mcguire Sisters,pop,oldies,19561128,67,33,9,19561212
36,35,Hound Dog,Elvis Presley,Elvis Presley,rock,rock n roll,19560725,24,2,25,19561212
37,30,Petticoats Of Portugal,Dick Jacobs And His Chorus And Orchestra,Dick Jacobs And His Chorus And Orchestra,pop,unknown,19561017,45,20,13,19561212
38,45,On London Bridge,Jim Stafford,Jim Stafford,country / folk,folk,19561114,60,38,13,19561212
39,52,Tra La La,Georgia Gibbs,Georgia Gibbs,pop,50s,19561128,83,39,7,19561212
40,39,I Dreamed,Betty Johnson,Betty Johnson,rock,rockabilly,19561114,66,13,21,19561212
41,38,City Of Angels,The Highlights,The Highlights,pop,surf,19561024,68,30,14,19561212
42,36,Lay Down Your Arms,The Chordettes,The Chordettes,pop,50s,19560919,84,16,14,19561212
43,NEW,Don't Forbid Me,Pat Boone,Pat Boone,pop,oldies,19561212,43,1,22,19561212
44,49,When My Blue Moon Turns To Gold Again,Elvis Presley,Elvis Presley,rock,rock n roll,19561121,98,27,13,19561212
45,65,Wisdom Of A Fool,The Five Keys,The Five Keys,pop,doo wop,19561205,65,35,12,19561212
46,77,Armen's Theme,Joe Reisman And His Orchestra,Joe Reisman And His Orchestra,pop,unknown,19561128,90,46,10,19561212
47,42,The Star You Wished Upon Last Night,Gisele Mackenzie,Gisele Mackenzie,pop,female vocalists,19561031,70,42,12,19561212
48,82,Armen's Theme,David Seville,David Seville,pop,60s,19561205,82,42,8,19561212
49,48,Mutual Admiration Society,Eddy Arnold & Jaye P. Morgan,Eddy Arnold,country / folk,country,19561121,57,48,8,19561212
50,NEW,The Banana Boat Song,The Tarriers,The Tarriers,country / folk,folk,19561212,50,6,19,19561212
51,46,Just In Time,Tony Bennett,Tony Bennett,jazz,jazz,19561031,83,46,13,19561212
52,NEW,Anastasia,Pat Boone,Pat Boone,pop,oldies,19561212,52,37,17,19561212
53,NEW,Mary's Boy Child,Harry Belafonte,Harry Belafonte,pop,calypso,19561212,53,15,5,19561212
54,80,Ain't Got No Home,"Clarence Henry ""Frog Man""","Clarence Henry ""Frog Man""",pop,rhythm and blues,19561205,80,30,16,19561212
55,66,A Faded Summer Love,Georgie Shaw,Georgie Shaw,pop,50s,19561121,89,55,7,19561212
