this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
44,43,No Tears Left To Cry,Ariana Grande,Ariana Grande,pop,20180505,3,3,25,20181020
45,46,The Middle,"Zedd, Maren Morris & Grey",Zedd,pop,20180210,23,5,37,20181020
46,51,Wake Up In The Sky,Gucci Mane & Bruno Mars & Kodak Black,Gucci Mane,hip-hop,20180929,30,30,4,20181020
47,52,Beautiful,Bazzi Featuring Camila Cabello,Bazzi,rnb / soul,20180818,60,42,10,20181020
48,53,Simple,Florida Georgia Line,Florida Georgia Line,country / folk,20180616,55,32,19,20181020
49,50,Tequila,Dan + Shay,Dan + Shay,country / folk,20180331,87,21,30,20181020
50,40,Falling Down,Lil Peep & Xxxtentacion,Lil Peep & Xxxtentacion,pop,20180929,47,13,4,20181020
51,58,She Got The Best Of Me,Luke Combs,Luke Combs,country / folk,20180825,95,48,9,20181020
52,61,Ring,Cardi B Featuring Kehlani,Cardi B,hip-hop,20180901,85,49,8,20181020
53,34,Killshot,Eminem,Eminem,hip-hop,20180929,3,3,4,20181020
54,NEW,Off White VLONE,Lil Baby & Gunna Featuring Lil Durk & Nav,Lil Baby,hip-hop,20181020,54,54,1,20181020
55,68,Breathin',Ariana Grande,Ariana Grande,pop,20180901,22,22,8,20181020
56,63,Drew Barrymore,Bryce Vine,Bryce Vine,hip-hop,20180825,91,46,9,20181020
57,64,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,Lil Duval,hip-hop,20180908,83,56,7,20181020
58,60,Blue Tacoma,Russell Dickerson,Russell Dickerson,country / folk,20180901,77,52,8,20181020
59,66,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,Tiesto,electronic,20180721,88,52,14,20181020
60,5,Don't Cry,Lil Wayne Featuring Xxxtentacion,Lil Wayne,hip-hop,20181013,5,5,2,20181020
61,NEW,Business Is Business,Lil Baby & Gunna,Lil Baby,hip-hop,20181020,61,61,1,20181020
62,54,New Patek,Lil Uzi Vert,Lil Uzi Vert,hip-hop,20180929,38,24,4,20181020
63,NEW,Is That Alright?,Lady Gaga,Lady Gaga,pop,20181020,63,63,1,20181020
64,55,Lucky You,Eminem Featuring Joyner Lucas,Eminem,hip-hop,20180915,6,6,6,20181020
65,72,Lose It,Kane Brown,Kane Brown,country / folk,20180804,98,61,12,20181020
66,73,Break Up In The End,Cole Swindell,Cole Swindell,country / folk,20180728,91,49,13,20181020
67,10,Let It Fly,Lil Wayne Featuring Travis Scott,Lil Wayne,hip-hop,20181013,10,10,2,20181020
68,NEW,Desperate Man,Eric Church,Eric Church,country / folk,20181020,68,68,1,20181020
69,82,Speechless,Dan + Shay,Dan + Shay,country / folk,20180922,95,69,5,20181020
70,69,Hotel Key,Old Dominion,Old Dominion,country / folk,20180714,93,48,15,20181020
71,71,Lie,Nf,Nf,hip-hop,20180825,96,62,9,20181020
72,80,Drunk Me,Mitchell Tenpenny,Mitchell Tenpenny,pop,20180901,83,67,8,20181020
73,70,You Say,Lauren Daigle,Lauren Daigle,pop,20180728,53,44,13,20181020
74,56,"If I'm Lyin', I'm Flyin'",Kodak Black,Kodak Black,hip-hop,20181013,56,56,2,20181020
75,84,Dangerous,Meek Mill Featuring Jeremih & Pnb Rock,Meek Mill,hip-hop,20180908,88,75,7,20181020
76,87,Better,Khalid,Khalid,pop,20180929,45,45,4,20181020
77,67,Africa,Weezer,Weezer,rock,20180804,86,51,12,20181020
78,14,Dedicate,Lil Wayne,Lil Wayne,hip-hop,20181013,14,14,2,20181020
79,NEW,Jumpsuit,Twenty One Pilots,Twenty One Pilots,pop,20181020,79,79,1,20181020
80,NEW,Belly,Lil Baby & Gunna,Lil Baby,hip-hop,20181020,80,80,1,20181020
81,NEW,My Blood,Twenty One Pilots,Twenty One Pilots,pop,20181020,81,81,1,20181020
82,99,Lost In Japan,Shawn Mendes X Zedd,Shawn Mendes,pop,20181013,99,82,2,20181020
83,85,Promises,Calvin Harris & Sam Smith,Calvin Harris,pop,20180901,65,65,8,20181020
84,77,The Way I Am,Charlie Puth,Charlie Puth,pop,20180908,87,61,7,20181020
85,94,No Stylist,French Montana Featuring Drake,French Montana,hip-hop,20181006,47,47,3,20181020
86,89,Medicine,Queen Naija,Queen Naija,hip-hop,20180630,100,54,17,20181020
87,95,Best Shot,Jimmie Allen,Jimmie Allen,pop,20180929,97,86,4,20181020
88,91,W O R K I N M E,Quavo,Quavo,hip-hop,20180825,72,52,9,20181020
89,96,Hangin' On,Chris Young,Chris Young,country / folk,20180915,97,85,6,20181020
90,88,That's On Me,Yella Beezy,Yella Beezy,pop,20180811,92,69,11,20181020
91,17,Can't Be Broken,Lil Wayne,Lil Wayne,hip-hop,20181013,17,17,2,20181020
92,92,Best Part,Daniel Caesar Featuring H.E.R.,Daniel Caesar,rnb / soul,20180804,81,75,12,20181020
93,NEW,Maybe It's Time,Bradley Cooper,Bradley Cooper,rock,20181020,93,93,1,20181020
94,98,Leave Me Alone,Flipp Dinero,Flipp Dinero,hip-hop,20180929,96,81,4,20181020
95,NEW,Nico And The Niners,Twenty One Pilots,Twenty One Pilots,pop,20181020,95,95,1,20181020
96,97,Drunk Girl,Chris Janson,Chris Janson,country / folk,20180908,86,82,7,20181020
97,NEW,Deep End,Lil Baby,Lil Baby,hip-hop,20181020,97,97,1,20181020
98,NEW,I Am,Lil Baby & Gunna,Lil Baby,hip-hop,20181020,98,98,1,20181020
99,83,"Sunrise, Sunburn, Sunset",Luke Bryan,Luke Bryan,country / folk,20180714,86,35,15,20181020
100,NEW,Noticed,Lil Mosey,Lil Mosey,hip-hop,20181020,100,100,1,20181020
1,1,Girls Like You,Maroon 5 Featuring Cardi B,Maroon 5,rock,20180609,94,1,20,20181013
2,NEW,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,Lil Wayne,hip-hop,20181013,2,2,2,20181013
3,2,Lucid Dreams,Juice Wrld,Juice Wrld,hip-hop,20180526,74,2,22,20181013
4,3,Better Now,Post Malone,Post Malone,hip-hop,20180512,7,3,24,20181013
5,NEW,Don't Cry,Lil Wayne Featuring Xxxtentacion,Lil Wayne,hip-hop,20181013,5,5,2,20181013
6,6,Sicko Mode,Travis Scott,Travis Scott,hip-hop,20180818,4,4,10,20181013
7,NEW,Uproar,Lil Wayne,Lil Wayne,hip-hop,20181013,7,7,2,20181013
8,10,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,rock,20180616,96,7,19,20181013
9,4,In My Feelings,Drake,Drake,hip-hop,20180714,6,1,15,20181013
10,NEW,Let It Fly,Lil Wayne Featuring Travis Scott,Lil Wayne,hip-hop,20181013,10,10,2,20181013
11,7,I Like It,"Cardi B, Bad Bunny & J Balvin","Cardi B, Bad Bunny & J Balvin",hip-hop,20180421,8,1,27,20181013
12,8,FeFe,6Ix9Ine Featuring Nicki Minaj & Murda Beatz,6Ix9Ine,hip-hop,20180804,4,3,12,20181013
13,15,Happier,Marshmello & Bastille,Marshmello,electronic,20180901,63,8,8,20181013
14,NEW,Dedicate,Lil Wayne,Lil Wayne,hip-hop,20181013,14,14,2,20181013
15,11,Taste,Tyga Featuring Offset,Tyga,hip-hop,20180609,82,8,20,20181013
16,12,Love Lies,Khalid & Normani,Khalid,pop,20180303,43,9,34,20181013
17,NEW,Can't Be Broken,Lil Wayne,Lil Wayne,hip-hop,20181013,17,17,2,20181013
18,9,I Love It,Kanye West & Lil Pump,Kanye West,hip-hop,20180922,6,6,5,20181013
19,14,Natural,Imagine Dragons,Imagine Dragons,rock,20180804,37,13,12,20181013
20,18,Trip,Ella Mai,Ella Mai,rnb / soul,20180818,79,16,10,20181013
21,20,God Is A Woman,Ariana Grande,Ariana Grande,pop,20180728,11,8,13,20181013
22,19,Back To You,Selena Gomez,Selena Gomez,pop,20180526,50,18,22,20181013
23,16,Nonstop,Drake,Drake,hip-hop,20180714,2,2,15,20181013
24,NEW,What About Me,Lil Wayne Featuring Sosamann,Lil Wayne,hip-hop,20181013,24,24,1,20181013
25,25,Drip Too Hard,Lil Baby & Gunna,Lil Baby,hip-hop,20180929,28,4,4,20181013
26,NEW,Dark Side Of The Moon,Lil Wayne Featuring Nicki Minaj,Lil Wayne,hip-hop,20181013,26,26,1,20181013
27,NEW,Taki Taki,"Dj Snake Featuring Selena Gomez, Ozuna & Cardi B",Dj Snake,hip-hop,20181013,27,27,2,20181013
28,NEW,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga & Bradley Cooper,pop,20181013,28,5,2,20181013
29,27,Eastside,"Benny Blanco, Halsey & Khalid",Benny Blanco,pop,20180728,56,20,13,20181013
30,17,No Brainer,"Dj Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",Dj Khaled,hip-hop,20180811,5,5,11,20181013
31,22,Yes Indeed,Lil Baby & Drake,Lil Baby,hip-hop,20180526,49,6,22,20181013
32,26,Big Bank,"Yg Featuring 2 Chainz, Big Sean & Nicki  Minaj",Yg,hip-hop,20180707,56,16,16,20181013
33,23,Boo'd Up,Ella Mai,Ella Mai,rnb / soul,20180414,78,5,28,20181013
34,5,Killshot,Eminem,Eminem,hip-hop,20180929,3,3,4,20181013
35,30,Meant To Be,Bebe Rexha & Florida Georgia Line,Bebe Rexha,pop,20171111,61,2,51,20181013
36,NEW,Famous,Lil Wayne Featuring Reginae Carter,Lil Wayne,hip-hop,20181013,36,36,1,20181013
37,29,Delicate,Taylor Swift,Taylor Swift,country / folk,20180324,84,12,31,20181013
38,31,Mo Bamba,Sheck Wes,Sheck Wes,hip-hop,20180908,82,24,7,20181013
39,NEW,Dope Niggaz,Lil Wayne Featuring Snoop Dogg,Lil Wayne,hip-hop,20181013,39,39,1,20181013
40,13,Falling Down,Lil Peep & Xxxtentacion,Lil Peep & Xxxtentacion,pop,20180929,47,13,4,20181013
41,33,Sad!,Xxxtentacion,Xxxtentacion,hip-hop,20180317,17,1,32,20181013
42,34,I Like Me Better,Lauv,Lauv,pop,20180224,96,27,35,20181013
43,32,No Tears Left To Cry,Ariana Grande,Ariana Grande,pop,20180505,3,3,25,20181013
44,35,Psycho,Post Malone Featuring Ty Dolla $Ign,Post Malone,hip-hop,20180310,2,1,33,20181013
45,36,I'm A Mess,Bebe Rexha,Bebe Rexha,pop,20180728,92,36,13,20181013
46,37,The Middle,"Zedd, Maren Morris & Grey",Zedd,pop,20180210,23,5,37,20181013
47,NEW,Open Letter,Lil Wayne,Lil Wayne,hip-hop,20181013,47,47,1,20181013
48,41,Broken,Lovelytheband,Lovelytheband,rock,20180728,84,39,13,20181013
49,46,High Hopes,Panic! At The Disco,Panic! At The Disco,rock,20180901,90,35,8,20181013
50,44,Tequila,Dan + Shay,Dan + Shay,country / folk,20180331,87,21,30,20181013
51,38,Wake Up In The Sky,Gucci Mane & Bruno Mars & Kodak Black,Gucci Mane,hip-hop,20180929,30,30,4,20181013
52,43,Beautiful,Bazzi Featuring Camila Cabello,Bazzi,rnb / soul,20180818,60,42,10,20181013
53,42,Simple,Florida Georgia Line,Florida Georgia Line,country / folk,20180616,55,32,19,20181013
54,24,New Patek,Lil Uzi Vert,Lil Uzi Vert,hip-hop,20180929,38,24,4,20181013
55,28,Lucky You,Eminem Featuring Joyner Lucas,Eminem,hip-hop,20180915,6,6,6,20181013
56,NEW,"If I'm Lyin', I'm Flyin'",Kodak Black,Kodak Black,hip-hop,20181013,56,56,2,20181013
57,NEW,Problems,Lil Wayne,Lil Wayne,hip-hop,20181013,57,57,1,20181013
58,48,She Got The Best Of Me,Luke Combs,Luke Combs,country / folk,20180825,95,48,9,20181013
59,NEW,Hittas,Lil Wayne,Lil Wayne,hip-hop,20181013,59,59,1,20181013
60,52,Blue Tacoma,Russell Dickerson,Russell Dickerson,country / folk,20180901,77,52,8,20181013
61,49,Ring,Cardi B Featuring Kehlani,Cardi B,hip-hop,20180901,85,49,8,20181013
62,NEW,Open Safe,Lil Wayne,Lil Wayne,hip-hop,20181013,62,62,1,20181013
63,51,Drew Barrymore,Bryce Vine,Bryce Vine,hip-hop,20180825,91,46,9,20181013
64,56,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,Lil Duval,hip-hop,20180908,83,56,7,20181013
65,NEW,Took His Time,Lil Wayne,Lil Wayne,hip-hop,20181013,65,65,1,20181013
66,54,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,Tiesto,electronic,20180721,88,52,14,20181013
67,55,Africa,Weezer,Weezer,rock,20180804,86,51,12,20181013
68,58,Breathin',Ariana Grande,Ariana Grande,pop,20180901,22,22,8,20181013
69,50,Hotel Key,Old Dominion,Old Dominion,country / folk,20180714,93,48,15,20181013
70,53,You Say,Lauren Daigle,Lauren Daigle,pop,20180728,53,44,13,20181013
71,62,Lie,Nf,Nf,hip-hop,20180825,96,62,9,20181013
72,63,Lose It,Kane Brown,Kane Brown,country / folk,20180804,98,61,12,20181013
73,60,Break Up In The End,Cole Swindell,Cole Swindell,country / folk,20180728,91,49,13,20181013
74,NEW,Mess,Lil Wayne,Lil Wayne,hip-hop,20181013,74,74,1,20181013
75,NEW,Let It All Work Out,Lil Wayne,Lil Wayne,hip-hop,20181013,75,75,1,20181013
76,NEW,Start This Shit Off Right,Lil Wayne Featuring Ashanti & Mack Maine,Lil Wayne,hip-hop,20181013,76,76,1,20181013
77,61,The Way I Am,Charlie Puth,Charlie Puth,pop,20180908,87,61,7,20181013
78,NEW,Used 2,Lil Wayne,Lil Wayne,hip-hop,20181013,78,78,1,20181013
79,40,Rap Devil,Machine Gun Kelly,Machine Gun Kelly,hip-hop,20180922,13,13,4,20181013
80,67,Drunk Me,Mitchell Tenpenny,Mitchell Tenpenny,pop,20180901,83,67,8,20181013
81,NEW,Demon,Lil Wayne,Lil Wayne,hip-hop,20181013,81,81,1,20181013
82,77,Speechless,Dan + Shay,Dan + Shay,country / folk,20180922,95,69,5,20181013
83,59,"Sunrise, Sunburn, Sunset",Luke Bryan,Luke Bryan,country / folk,20180714,86,35,15,20181013
84,76,Dangerous,Meek Mill Featuring Jeremih & Pnb Rock,Meek Mill,hip-hop,20180908,88,75,7,20181013
85,68,Promises,Calvin Harris & Sam Smith,Calvin Harris,pop,20180901,65,65,8,20181013
86,NEW,Perfect Strangers,Lil Wayne,Lil Wayne,hip-hop,20181013,86,86,1,20181013
87,57,Better,Khalid,Khalid,pop,20180929,45,45,4,20181013
88,69,That's On Me,Yella Beezy,Yella Beezy,pop,20180811,92,69,11,20181013
89,66,Medicine,Queen Naija,Queen Naija,hip-hop,20180630,100,54,17,20181013
90,NEW,Dope New Gospel,Lil Wayne Featuring Nivea,Lil Wayne,hip-hop,20181013,90,90,1,20181013
91,65,W O R K I N M E,Quavo,Quavo,hip-hop,20180825,72,52,9,20181013
92,75,Best Part,Daniel Caesar Featuring H.E.R.,Daniel Caesar,rnb / soul,20180804,81,75,12,20181013
93,64,Head Above Water,Avril Lavigne,Avril Lavigne,pop,20181006,64,64,2,20181013
94,47,No Stylist,French Montana Featuring Drake,French Montana,hip-hop,20181006,47,47,3,20181013
95,86,Best Shot,Jimmie Allen,Jimmie Allen,pop,20180929,97,86,4,20181013
96,85,Hangin' On,Chris Young,Chris Young,country / folk,20180915,97,85,6,20181013
97,82,Drunk Girl,Chris Janson,Chris Janson,country / folk,20180908,86,82,7,20181013
98,81,Leave Me Alone,Flipp Dinero,Flipp Dinero,hip-hop,20180929,96,81,4,20181013
99,NEW,Lost In Japan,Shawn Mendes X Zedd,Shawn Mendes,pop,20181013,99,82,2,20181013
100,80,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,Jason Aldean,country / folk,20180630,85,32,16,20181013
1,1,Girls Like You,Maroon 5 Featuring Cardi B,Maroon 5,rock,20180609,94,1,20,20181006
2,4,Lucid Dreams,Juice Wrld,Juice Wrld,hip-hop,20180526,74,2,22,20181006
3,5,Better Now,Post Malone,Post Malone,hip-hop,20180512,7,3,24,20181006
4,2,In My Feelings,Drake,Drake,hip-hop,20180714,6,1,15,20181006
5,3,Killshot,Eminem,Eminem,hip-hop,20180929,3,3,4,20181006
6,9,Sicko Mode,Travis Scott,Travis Scott,hip-hop,20180818,4,4,10,20181006
7,6,I Like It,"Cardi B, Bad Bunny & J Balvin","Cardi B, Bad Bunny & J Balvin",hip-hop,20180421,8,1,27,20181006
8,8,FeFe,6Ix9Ine Featuring Nicki Minaj & Murda Beatz,6Ix9Ine,hip-hop,20180804,4,3,12,20181006
9,7,I Love It,Kanye West & Lil Pump,Kanye West,hip-hop,20180922,6,6,5,20181006
10,10,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,rock,20180616,96,7,19,20181006
11,12,Taste,Tyga Featuring Offset,Tyga,hip-hop,20180609,82,8,20,20181006
12,11,Love Lies,Khalid & Normani,Khalid,pop,20180303,43,9,34,20181006
13,47,Falling Down,Lil Peep & Xxxtentacion,Lil Peep & Xxxtentacion,pop,20180929,47,13,4,20181006
14,14,Natural,Imagine Dragons,Imagine Dragons,rock,20180804,37,13,12,20181006
15,31,Happier,Marshmello & Bastille,Marshmello,electronic,20180901,63,8,8,20181006
16,15,Nonstop,Drake,Drake,hip-hop,20180714,2,2,15,20181006
17,16,No Brainer,"Dj Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",Dj Khaled,hip-hop,20180811,5,5,11,20181006
18,21,Trip,Ella Mai,Ella Mai,rnb / soul,20180818,79,16,10,20181006
19,18,Back To You,Selena Gomez,Selena Gomez,pop,20180526,50,18,22,20181006
20,17,God Is A Woman,Ariana Grande,Ariana Grande,pop,20180728,11,8,13,20181006
21,23,Perfect,Ed Sheeran,Ed Sheeran,pop,20171007,89,1,54,20181006
22,19,Yes Indeed,Lil Baby & Drake,Lil Baby,hip-hop,20180526,49,6,22,20181006
23,20,Boo'd Up,Ella Mai,Ella Mai,rnb / soul,20180414,78,5,28,20181006
24,38,New Patek,Lil Uzi Vert,Lil Uzi Vert,hip-hop,20180929,38,24,4,20181006
25,28,Drip Too Hard,Lil Baby & Gunna,Lil Baby,hip-hop,20180929,28,4,4,20181006
26,24,Big Bank,"Yg Featuring 2 Chainz, Big Sean & Nicki  Minaj",Yg,hip-hop,20180707,56,16,16,20181006
27,29,Eastside,"Benny Blanco, Halsey & Khalid",Benny Blanco,pop,20180728,56,20,13,20181006
28,13,Lucky You,Eminem Featuring Joyner Lucas,Eminem,hip-hop,20180915,6,6,6,20181006
29,27,Delicate,Taylor Swift,Taylor Swift,country / folk,20180324,84,12,31,20181006
30,26,Meant To Be,Bebe Rexha & Florida Georgia Line,Bebe Rexha,pop,20171111,61,2,51,20181006
31,42,Mo Bamba,Sheck Wes,Sheck Wes,hip-hop,20180908,82,24,7,20181006
32,25,No Tears Left To Cry,Ariana Grande,Ariana Grande,pop,20180505,3,3,25,20181006
33,33,Sad!,Xxxtentacion,Xxxtentacion,hip-hop,20180317,17,1,32,20181006
34,34,I Like Me Better,Lauv,Lauv,pop,20180224,96,27,35,20181006
35,32,Psycho,Post Malone Featuring Ty Dolla $Ign,Post Malone,hip-hop,20180310,2,1,33,20181006
36,36,I'm A Mess,Bebe Rexha,Bebe Rexha,pop,20180728,92,36,13,20181006
37,35,The Middle,"Zedd, Maren Morris & Grey",Zedd,pop,20180210,23,5,37,20181006
38,30,Wake Up In The Sky,Gucci Mane & Bruno Mars & Kodak Black,Gucci Mane,hip-hop,20180929,30,30,4,20181006
39,37,Nice For What,Drake,Drake,hip-hop,20180421,1,1,25,20181006
40,22,Rap Devil,Machine Gun Kelly,Machine Gun Kelly,hip-hop,20180922,13,13,4,20181006
41,43,Broken,Lovelytheband,Lovelytheband,rock,20180728,84,39,13,20181006
42,41,Simple,Florida Georgia Line,Florida Georgia Line,country / folk,20180616,55,32,19,20181006
43,44,Beautiful,Bazzi Featuring Camila Cabello,Bazzi,rnb / soul,20180818,60,42,10,20181006
44,39,Tequila,Dan + Shay,Dan + Shay,country / folk,20180331,87,21,30,20181006
45,40,God's Plan,Drake,Drake,hip-hop,20180203,1,1,36,20181006
46,56,High Hopes,Panic! At The Disco,Panic! At The Disco,rock,20180901,90,35,8,20181006
47,NEW,No Stylist,French Montana Featuring Drake,French Montana,hip-hop,20181006,47,47,3,20181006
48,50,She Got The Best Of Me,Luke Combs,Luke Combs,country / folk,20180825,95,48,9,20181006
49,53,Ring,Cardi B Featuring Kehlani,Cardi B,hip-hop,20180901,85,49,8,20181006
50,48,Hotel Key,Old Dominion,Old Dominion,country / folk,20180714,93,48,15,20181006
51,49,Drew Barrymore,Bryce Vine,Bryce Vine,hip-hop,20180825,91,46,9,20181006
52,54,Blue Tacoma,Russell Dickerson,Russell Dickerson,country / folk,20180901,77,52,8,20181006
53,64,You Say,Lauren Daigle,Lauren Daigle,pop,20180728,53,44,13,20181006
54,52,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,Tiesto,electronic,20180721,88,52,14,20181006
55,55,Africa,Weezer,Weezer,rock,20180804,86,51,12,20181006
56,63,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,Lil Duval,hip-hop,20180908,83,56,7,20181006
57,45,Better,Khalid,Khalid,pop,20180929,45,45,4,20181006
58,62,Breathin',Ariana Grande,Ariana Grande,pop,20180901,22,22,8,20181006
59,51,"Sunrise, Sunburn, Sunset",Luke Bryan,Luke Bryan,country / folk,20180714,86,35,15,20181006
60,65,Break Up In The End,Cole Swindell,Cole Swindell,country / folk,20180728,91,49,13,20181006
61,68,The Way I Am,Charlie Puth,Charlie Puth,pop,20180908,87,61,7,20181006
62,73,Lie,Nf,Nf,hip-hop,20180825,96,62,9,20181006
63,61,Lose It,Kane Brown,Kane Brown,country / folk,20180804,98,61,12,20181006
64,NEW,Head Above Water,Avril Lavigne,Avril Lavigne,pop,20181006,64,64,2,20181006
65,70,W O R K I N M E,Quavo,Quavo,hip-hop,20180825,72,52,9,20181006
66,60,Medicine,Queen Naija,Queen Naija,hip-hop,20180630,100,54,17,20181006
67,74,Drunk Me,Mitchell Tenpenny,Mitchell Tenpenny,pop,20180901,83,67,8,20181006
68,77,Promises,Calvin Harris & Sam Smith,Calvin Harris,pop,20180901,65,65,8,20181006
69,69,That's On Me,Yella Beezy,Yella Beezy,pop,20180811,92,69,11,20181006
70,57,Barbie Dreams,Nicki Minaj,Nicki Minaj,hip-hop,20180825,18,18,7,20181006
71,67,Thunderclouds,"Labrinth, Sia & Diplo Present... Lsd",Labrinth,pop,20180915,94,67,4,20181006
72,79,All Girls Are The Same,Juice Wrld,Juice Wrld,hip-hop,20180526,92,41,20,20181006
73,46,Fall,Eminem,Eminem,hip-hop,20180915,12,12,4,20181006
74,NEW,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,The Chainsmokers,pop,20181006,74,74,1,20181006
75,81,Best Part,Daniel Caesar Featuring H.E.R.,Daniel Caesar,rnb / soul,20180804,81,75,12,20181006
76,82,Dangerous,Meek Mill Featuring Jeremih & Pnb Rock,Meek Mill,hip-hop,20180908,88,75,7,20181006
77,87,Speechless,Dan + Shay,Dan + Shay,country / folk,20180922,95,69,5,20181006
78,71,Life Changes,Thomas Rhett,Thomas Rhett,country / folk,20180707,92,36,14,20181006
79,58,Hooked,Dylan Scott,Dylan Scott,country / folk,20180728,85,48,11,20181006
80,72,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,Jason Aldean,country / folk,20180630,85,32,16,20181006
